RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Sullivan Kissy,SullivanKissy@gmail.com,68881765,08-Jan-09,Sales Representative,Mother Board,MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",223.92,58.06,281.98,Sullivan Timothy,201 Hawk Ct,4500,SullivanTimothy@gmail.com,23221179659,Shipped,14-Sep-16,105,809.99,220
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Sullivan Timothy,SullivanTimothy@gmail.com,68827466,05-Jan-15,Sales Representative,Mother Board,Supermicro X10SAT-O,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,74.89,281.97,Sutwell Barbara,53075 Sw 152nd Ter #615,3500,SutwellBarbara@gmail.com,23221826836,Shipped,12-Jul-16,60,699.01,244
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Sutwell Barbara,SutwellBarbara@gmail.com,68803253,14-May-12,Sales Representative,Mother Board,ASRock EP2C602-4L/D16,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",227.48,53.5,280.98,Szabo Andrew,59 N Groesbeck Hwy,2500,SzaboAndrew@gmail.com,23221245212,Canceled,18-Mar-17,59,2290.79,244
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Szabo Andrew,SzaboAndrew@gmail.com,68861306,07-Jul-14,Sales Representative,Video Card,EVGA 12G-P4-3992-KR,Chipset:GeForce GTX Titan Z,2313.07,486.92,2799.99,Tannen Biff,2664 Lewis Rd,1500,TannenBiff@gmail.com,23221192239,Shipped,07-Jan-17,71,1318.99,239
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Tannen Biff,TannenBiff@gmail.com,68891860,20-Apr-17,Sales Representative,Video Card,AMD 100-505989,Chipset:FirePro W9100,2128.67,571.32,2699.99,Tavares Desiree,59 Shady Ln #53,500,TavaresDesiree@gmail.com,2025550146,Pending,05-Jan-17,51,588.95,226
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Tavares Desiree,TavaresDesiree@gmail.com,68827036,27-Apr-09,Sales Representative,Video Card,PNY VCQK6000-PB,Chipset:Quadro K6000,1740.31,550.48,2290.79,Tejeda Lenora,3305 Nabell Ave #679,1900,TejedaLenora@gmail.com,202555104,Shipped,08-Feb-16,103,1638.89,353
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Tejeda Lenora,TejedaLenora@gmail.com,68896261,16-May-11,Shipping Clerk,Video Card,PNY VCQP5000-PB,Chipset:Quadro P5000,1602.21,412.9,2015.11,Terry Sharlene,18 Fountain St,3900,TerrySharlene@gmail.com,2025550117,Pending,01-Feb-17,68,298.98,267
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Terry Sharlene,TerrySharlene@gmail.com,68825086,29-Sep-14,Shipping Clerk,Video Card,HP C2J95AT,Chipset:Quadro K5000,1715.91,283.98,1999.89,Theamstern Sophia,7 W 32nd St,2900,TheamsternSophia@gmail.com,2025550157,Canceled,17-Nov-16,34,309.85,267
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Theamstern Sophia,TheamsternSophia@gmail.com,68809651,05-Jul-11,Shipping Clerk,Video Card,EVGA 12G-P4-1999-KR,Chipset:GeForce GTX Titan X,1328.03,471.96,1799.99,Thibaud Kenneth,2853 S Central Expy,900,ThibaudKenneth@gmail.com,2025550132,Shipped,20-Feb-17,113,279.99,100
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Thibaud Kenneth,ThibaudKenneth@gmail.com,68820668,25-Jun-07,Shipping Clerk,Video Card,PNY VCQM5000-PB,Chipset:Quadro M5000,1268.42,491.57,1759.99,Tippett Jeanette,74 W College St,400,TippettJeanette@gmail.com,2025550145,Pending,14-Feb-17,139,1499.99,88
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Tippett Jeanette,TippettJeanette@gmail.com,68888019,18-Feb-13,Shipping Clerk,Video Card,ATI FirePro S9050,Chipset:FirePro S9050,1237.04,461.96,1699,Torrence Jack,701 S Harrison Rd,2900,TorrenceJack@gmail.com,12025550146,Canceled,14-Feb-17,144,1199.99,88
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Torrence Jack,TorrenceJack@gmail.com,68831329,09-Jan-06,Shipping Clerk,Video Card,AMD 100-5056062,Chipset:Vega Frontier Edition Liquid,1343.84,156.15,1499.99,Trang Mei,1088 Pinehurst St,3600,TrangMei@gmail.com,12025550104,Shipped,24-Jan-17,99,57.98,89
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Trang Mei,TrangMei@gmail.com,68876700,17-Feb-14,Shipping Clerk,Video Card,PNY VCQK5200-PB,Chipset:Quadro K5200,1129.39,320.59,1449.98,Tredinnick Neville,30 W 80th St #1995,2800,TredinnickNeville@gmail.com,12025550117,Shipped,29-Nov-16,101,104.88,89
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Tredinnick Neville,TredinnickNeville@gmail.com,68839797,05-Jan-15,Stock Clerk,Video Card,AMD FirePro S7000,Chipset:FirePro S7000,936.42,282.08,1218.5,True Edward,20932 Hedley St,4800,TrueEdward@gmail.com,12025550157,Canceled,29-Nov-16,147,811.99,90
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,True Edward,TrueEdward@gmail.com,68876484,18-Feb-13,Stock Clerk,Video Card,AMD 100-506061,Chipset:Vega Frontier Edition Liquid,706.99,293,999.99,Trzeciak Cybil,2737 Pistorio Rd #9230,3200,TrzeciakCybil@gmail.com,12025550132,Shipped,29-Nov-16,37,549.59,90
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Trzeciak Cybil,TrzeciakCybil@gmail.com,68847386,10-Jan-11,Stock Clerk,Video Card,ATI FirePro R5000,Chipset:FirePro R5000,760.59,239.4,999.99,Turpin Jumil,74989 Brandon St,2200,TurpinJumil@gmail.com,1202555145,Shipped,28-Sep-17,114,588.95,112
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Turpin Jumil,TurpinJumil@gmail.com,68881172,30-Mar-15,Stock Clerk,Video Card,PNY VCQK4200-PB,Chipset:Quadro K4200,799.05,150.84,949.89,ValentinJackie,6 Kains Ave,2500,ValentinJackie@gmail.com,784354226,Canceled,27-Sep-17,123,282.98,66
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,ValentinJackie,ValentinJacki@gmail.com,9800121244,05-Jul-11,Stock Clerk,Video Card,Asus GTX780TI-3GD5,Chipset:GeForce GTX 780 Ti,781.91,118.08,899.99,Veera Abdellah,47565 W Grand Ave,2600,VeeraAbdellah@gmail.com,782940524,Pending,27-Sep-16,82,280.98,101
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Veera Abdellah,VeeraAbdellah@gmail.com,8788092231,13-Aug-12,Stock Clerk,Video Card,MSI GTX 1080 TI LIGHTNING Z,Chipset:GeForce GTX 1080 Ti,688.35,185.63,873.98,Vega Vincent,4284 Dorigo Ln,4900,VegaVincent@gmail.com,787879874,Shipped,27-Sep-17,32,725.99,107
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Vega Vincent,VegaVincent@gmail.com,6700989921,01-Aug-11,Stock Manager,Video Card,Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,Chipset:GeForce GTX 1080 Ti,696.14,168.84,864.98,Villanueva Noah,6794 Lake Dr E,5000,VillanuevaNoah@gmail.com,785811219,Pending,16-Aug-16,66,798.26,118
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Villanueva Noah,VillanuevaNoah@gmail.com,7890991231,11-Sep-08,Stock Manager,Video Card,MSI GTX 1080 TI LIGHTNING X,Chipset:GeForce GTX 1080 Ti,742.94,121.04,863.98,Voldemort Lord,31 Douglas Blvd #950,4000,VoldemortLord@gmail.com,789243757,Canceled,27-May-16,82,849.99,118
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Zima Colleen,ZimaColleen@gmail.com,8690991436,02-Feb-10,Stock Manager,Video Card,Zotac ZT-P10810A-10P,Chipset:GeForce GTX 1080 Ti,702.35,147.64,849.99,Lucy Cechtelar,44 W 4th St,3000,LucyCechtelar@gmail.com,964940981,Shipped,27-May-17,157,821.99,95
Asia,India,Maharashtra,Bombay,490231,1298 Vileparle (E),Bombay,Volk Colleen,VolkCollen@gmail.com,9426826971,15-May-00,Stock Manager,Video Card,MSI GAMING,Chipset:GeForce GTX 780 Ti,753.18,96.81,849.99,John Snow,11279 Loytan St,2000,JohnSnow@gmail.com,567897474,Canceled,27-May-17,32,579.59,92
